,chr,start,end,acc,strand
5891,chrXV,711583,712033,YOR194C,-
5892,chrXV,715224,715674,YOR195W,+
5893,chrXV,715493,715943,YOR196C,-
5894,chrXV,718094,718544,YOR197W,+
5895,chrXV,718553,719003,YOR198C,-
5896,chrXV,720160,720610,YOR199W,+
5897,chrXV,720301,720751,YOR201C,-
5898,chrXV,720465,720915,YOR200W,+
5899,chrXV,722348,722798,YOR202W,+
5900,chrXV,722568,723018,YOR203W,+
5901,chrXV,725097,725547,YOR204W,+
5902,chrXV,725342,725792,YOR205C,-
5903,chrXV,729294,729744,YOR206W,+
5904,chrXV,729781,730231,YOR207C,-
5905,chrXV,735896,736346,YOR208W,+
5906,chrXV,736209,736659,YOR209C,-
5907,chrXV,738483,738933,YOR210W,+
5908,chrXV,738707,739157,YOR211C,-
5909,chrXV,743960,744410,YOR212W,+
5910,chrXV,744090,744540,YOR213C,-
5911,chrXV,745493,745943,YOR214C,-
5912,chrXV,746625,747075,YOR215C,-
5913,chrXV,747329,747779,YOR216C,-
5914,chrXV,751376,751826,YOR218C,-
5915,chrXV,751765,752215,YOR217W,+
5916,chrXV,751792,752242,YOR219C,-
5917,chrXV,755944,756394,YOR220W,+
5918,chrXV,756200,756650,YOR221C,-
5919,chrXV,758903,759353,YOR222W,+
5920,chrXV,760525,760975,YOR223W,+
5921,chrXV,760622,761072,YOR224C,-
5922,chrXV,761309,761759,YOR226C,-
5923,chrXV,761371,761821,YOR225W,+
5924,chrXV,766215,766665,YOR227W,+
5925,chrXV,766529,766979,YOR228C,-
5926,chrXV,769737,770187,YOR229W,+
5927,chrXV,771923,772373,YOR230W,+
5928,chrXV,773063,773513,YOR231C-A,-
5929,chrXV,773979,774429,YOR231W,+
5930,chrXV,775121,775571,YOR232W,+
5931,chrXV,777898,778348,YOR233W,+
5932,chrXV,778440,778890,YOR234C,-
5933,chrXV,779834,780284,YOR235W,+
5934,chrXV,781209,781659,YOR236W,+
5935,chrXV,782948,783398,YOR237W,+
5936,chrXV,784316,784766,YOR238W,+
5937,chrXV,786601,787051,YOR239W,+
5938,chrXV,788438,788888,YOR241W,+
5939,chrXV,788642,789092,YOR242C,-
5940,chrXV,789930,790380,YOR243C,-
5941,chrXV,793697,794147,YOR244W,+
5942,chrXV,793860,794310,YOR245C,-
5943,chrXV,795584,796034,YOR246C,-
5944,chrXV,797965,798415,YOR248W,+
5945,chrXV,798097,798547,YOR247W,+
5946,chrXV,798251,798701,YOR249C,-
5947,chrXV,800814,801264,YOR250C,-
5948,chrXV,802355,802805,YOR251C,-
5949,chrXV,803853,804303,YOR252W,+
5950,chrXV,804673,805123,YOR253W,+
5951,chrXV,804932,805382,YOR254C,-
5952,chrXV,807757,808207,YOR255W,+
5953,chrXV,808092,808542,YOR256C,-
5954,chrXV,811143,811593,YOR257W,+
5955,chrXV,812065,812515,YOR258W,+
5956,chrXV,812222,812672,YOR259C,-
5957,chrXV,815490,815940,YOR260W,+
5958,chrXV,815736,816186,YOR261C,-
5959,chrXV,818089,818539,YOR262W,+
5960,chrXV,818657,819107,YOR263C,-
5961,chrXV,819924,820374,YOR264W,+
5962,chrXV,820454,820904,YOR265W,+
5963,chrXV,821944,822394,YOR266W,+
5964,chrXV,822289,822739,YOR267C,-
5965,chrXV,825289,825739,YOR268C,-
5966,chrXV,827519,827969,YOR269W,+
5967,chrXV,827835,828285,YOR270C,-
5968,chrXV,830814,831264,YOR271C,-
5969,chrXV,833927,834377,YOR272W,+
5970,chrXV,834214,834664,YOR273C,-
5971,chrXV,838770,839220,YOR274W,+
5972,chrXV,838852,839302,YOR275C,-
5973,chrXV,841415,841865,YOR277C,-
5974,chrXV,841544,841994,YOR276W,+
5975,chrXV,843294,843744,YOR278W,+
5976,chrXV,843541,843991,YOR279C,-
5977,chrXV,844783,845233,YOR280C,-
5978,chrXV,846072,846522,YOR281C,-
5979,chrXV,846970,847420,YOR282W,+
5980,chrXV,847941,848391,YOR283W,+
5981,chrXV,849139,849589,YOR284W,+
5982,chrXV,849773,850223,YOR285W,+
5983,chrXV,850455,850905,YOR286W,+
5984,chrXV,850837,851287,YOR287C,-
5985,chrXV,851935,852385,YOR288C,-
5986,chrXV,853845,854295,YOR289W,+
5987,chrXV,854977,855427,YOR290C,-
5988,chrXV,865243,865693,YOR291W,+
5989,chrXV,865553,866003,YOR292C,-
5990,chrXV,867621,868071,YOR293W,+
5991,chrXV,867781,868231,YOR293C-A,-
5992,chrXV,868601,869051,YOR294W,+
5993,chrXV,869777,870227,YOR295W,+
5994,chrXV,873721,874171,YOR296W,+
5995,chrXV,874510,874960,YOR297C,-
5996,chrXV,876743,877193,YOR298W,+
5997,chrXV,876897,877347,YOR298C-A,-
5998,chrXV,880385,880835,YOR299W,+
5999,chrXV,880533,880983,YOR300W,+
6000,chrXV,882231,882681,YOR301W,+
6001,chrXV,882492,882942,YOR302W,+
6002,chrXV,883854,884304,YOR303W,+
6003,chrXV,887526,887976,YOR304W,+
6004,chrXV,888078,888528,YOR304C-A,-
6005,chrXV,889400,889850,YOR305W,+
6006,chrXV,889767,890217,YOR306C,-
6007,chrXV,892470,892920,YOR307C,-
6008,chrXV,894339,894789,YOR308C,-
6009,chrXV,896598,897048,YOR309C,-
6010,chrXV,896725,897175,YOR310C,-
6011,chrXV,898743,899193,YOR311C,-
6012,chrXV,900150,900600,YOR312C,-
6013,chrXV,901758,902208,YOR313C,-
6014,chrXV,903022,903472,YOR314W,+
6015,chrXV,904218,904668,YOR314W-A,+
6016,chrXV,905860,906310,YOR315W,+
6017,chrXV,906010,906460,YOR316C,-
6018,chrXV,907626,908076,YOR316C-A,-
6019,chrXV,911292,911742,YOR317W,+
6020,chrXV,911684,912134,YOR318C,-
6021,chrXV,913247,913697,YOR319W,+
6022,chrXV,913337,913787,YOR320C,-
6023,chrXV,917972,918422,YOR321W,+
6024,chrXV,918349,918799,YOR322C,-
6025,chrXV,921328,921778,YOR323C,-
6026,chrXV,923132,923582,YOR324C,-
6027,chrXV,924700,925150,YOR325W,+
6028,chrXV,930153,930603,YOR326W,+
6029,chrXV,930462,930912,YOR327C,-
6030,chrXV,936298,936748,YOR328W,+
6031,chrXV,936521,936971,YOR329C,-
6032,chrXV,939207,939657,YOR329W-A,+
6033,chrXV,939521,939971,YOR330C,-
6034,chrXV,943465,943915,YOR331C,-
6035,chrXV,944072,944522,YOR332W,+
6036,chrXV,944441,944891,YOR333C,-
6037,chrXV,945658,946108,YOR334W,+
6038,chrXV,946133,946583,YOR335C,-
6039,chrXV,946298,946748,YOR335W-A,+
6040,chrXV,953723,954173,YOR336W,+
6041,chrXV,956273,956723,YOR337W,+
6042,chrXV,957639,958089,YOR338W,+
6043,chrXV,957914,958364,YOR339C,-
6044,chrXV,958942,959392,YOR340C,-
6045,chrXV,965911,966361,YOR341W,+
6046,chrXV,966476,966926,YOR342C,-
6047,chrXV,968048,968498,YOR343C,-
6048,chrXV,976687,977137,YOR344C,-
6049,chrXV,981712,982162,YOR345C,-
6050,chrXV,984547,984997,YOR346W,+
6051,chrXV,984842,985292,YOR347C,-
6052,chrXV,986799,987249,YOR348C,-
6053,chrXV,992508,992958,YOR349W,+
6054,chrXV,992691,993141,YOR350C,-
6055,chrXV,994918,995368,YOR351C,-
6056,chrXV,997964,998414,YOR352W,+
6057,chrXV,998353,998803,YOR353C,-
6058,chrXV,1000917,1001367,YOR354C,-
6059,chrXV,1006547,1006997,YOR355W,+
6060,chrXV,1008766,1009216,YOR356W,+
6061,chrXV,1009124,1009574,YOR357C,-
6062,chrXV,1010835,1011285,YOR358W,+
6063,chrXV,1012507,1012957,YOR359W,+
6064,chrXV,1013141,1013591,YOR360C,-
6065,chrXV,1015171,1015621,YOR361C,-
6066,chrXV,1017630,1018080,YOR362C,-
6067,chrXV,1019777,1020227,YOR363C,-
6068,chrXV,1023361,1023811,YOR365C,-
6069,chrXV,1023389,1023839,YOR364W,+
6070,chrXV,1025259,1025709,YOR366W,+
6071,chrXV,1026350,1026800,YOR367W,+
6072,chrXV,1027698,1028148,YOR368W,+
6073,chrXV,1027904,1028354,YOR369C,-
6074,chrXV,1028901,1029351,YOR370C,-
6075,chrXV,1031389,1031839,YOR371C,-
6076,chrXV,1034707,1035157,YOR372C,-
6077,chrXV,1039133,1039583,YOR373W,+
6078,chrXV,1041133,1041583,YOR374W,+
6079,chrXV,1041565,1042015,YOR375C,-
6080,chrXV,1043209,1043659,YOR376W,+
6081,chrXV,1045369,1045819,YOR376W-A,+
6082,chrXV,1047676,1048126,YOR377W,+
6083,chrXV,1050626,1051076,YOR379C,-
6084,chrXV,1050708,1051158,YOR378W,+
6085,chrXV,1052640,1053090,YOR380W,+
6086,chrXV,1057330,1057780,YOR381W,+
6087,chrXV,1058684,1059134,YOR381W-A,+
6088,chrXV,1059739,1060189,YOR382W,+
6089,chrXV,1060184,1060634,YOR383C,-
6090,chrXV,1063298,1063748,YOR384W,+
6091,chrXV,1065842,1066292,YOR385W,+
6092,chrXV,1068411,1068861,YOR386W,+
6093,chrXV,1069521,1069971,YOR387C,-
6094,chrXV,1071693,1072143,YOR388C,-
6095,chrXV,1075737,1076187,YOR389W,+
6096,chrXV,1077561,1078011,YOR390W,+
6097,chrXV,1078445,1078895,YOR391C,-
6098,chrXV,1079375,1079825,YOR392W,+
6099,chrXV,1081239,1081689,YOR393W,+
6100,chrXV,1082862,1083312,YOR394W,+
6101,chrXV,1084017,1084467,TEL15R-XC,+
6102,chrXV,1084102,1084552,YOR394C-A,-
6103,chrXV,1089915,1090365,YOR396C-A,-
6104,chrXV,1090513,1090963,YOR396W,+
6105,chrXV,1090923,1091373,TEL15R-YP,+
6106,chrXVI,1,351,TEL16L-YP,-
6107,chrXVI,180,630,YPL283C,-
6108,chrXVI,775,1225,YPL283W-B,+
6109,chrXVI,1651,2101,YPL283W-A,+
6110,chrXVI,7833,8283,YPL282C,-
6111,chrXVI,9457,9907,YPL281C,-
6112,chrXVI,12417,12867,YPL280W,+
6113,chrXVI,12993,13443,YPL279C,-
6114,chrXVI,14953,15403,YPL278C,-
6115,chrXVI,15305,15755,YPL277C,-
6116,chrXVI,24398,24848,YPL274W,+
6117,chrXVI,25820,26270,YPL273W,+
6118,chrXVI,26511,26961,YPL272C,-
6119,chrXVI,30063,30513,YPL271W,+
6120,chrXVI,32453,32903,YPL270W,+
6121,chrXVI,34597,35047,YPL269W,+
6122,chrXVI,37538,37988,YPL268W,+
6123,chrXVI,38502,38952,YPL267W,+
6124,chrXVI,39799,40249,YPL266W,+
6125,chrXVI,42519,42969,YPL265W,+
6126,chrXVI,43183,43633,YPL264C,-
6127,chrXVI,44451,44901,YPL263C,-
6128,chrXVI,48495,48945,YPL262W,+
6129,chrXVI,48896,49346,YPL261C,-
6130,chrXVI,50800,51250,YPL260W,+
6131,chrXVI,50937,51387,YPL259C,-
6132,chrXVI,53398,53848,YPL258C,-
6133,chrXVI,64015,64465,YPL257W,+
6134,chrXVI,64687,65137,YPL256C,-
6135,chrXVI,68767,69217,YPL255W,+
6136,chrXVI,70670,71120,YPL254W,+
6137,chrXVI,70867,71317,YPL253C,-
6138,chrXVI,73263,73713,YPL252C,-
6139,chrXVI,73577,74027,YPL251W,+
6140,chrXVI,74209,74659,YPL250C,-
6141,chrXVI,75450,75900,YPL249C-A,-
6142,chrXVI,75639,76089,YPL250W-A,+
6143,chrXVI,76466,76916,YPL249C,-
6144,chrXVI,79471,79921,YPL248C,-
6145,chrXVI,82417,82867,YPL247C,-
6146,chrXVI,84311,84761,YPL246C,-
6147,chrXVI,86600,87050,YPL245W,+
6148,chrXVI,86733,87183,YPL244C,-
6149,chrXVI,90037,90487,YPL243W,+
6150,chrXVI,90464,90914,YPL242C,-
6151,chrXVI,95198,95648,YPL241C,-
6152,chrXVI,96396,96846,YPL240C,-
6153,chrXVI,99939,100389,YPL239W,+
6154,chrXVI,100374,100824,YPL238C,-
6155,chrXVI,101003,101453,YPL237W,+
6156,chrXVI,101359,101809,YPL236C,-
6157,chrXVI,104470,104920,YPL235W,+
6158,chrXVI,104676,105126,YPL234C,-
6159,chrXVI,106527,106977,YPL233W,+
6160,chrXVI,107878,108328,YPL232W,+
6161,chrXVI,114051,114501,YPL231W,+
6162,chrXVI,116137,116587,YPL230W,+
6163,chrXVI,117620,118070,YPL229W,+
6164,chrXVI,119681,120131,YPL228W,+
6165,chrXVI,120055,120505,YPL227C,-
6166,chrXVI,125262,125712,YPL226W,+
6167,chrXVI,126180,126630,YPL225W,+
6168,chrXVI,126344,126794,YPL224C,-
6169,chrXVI,128532,128982,YPL223C,-
6170,chrXVI,131770,132220,YPL222C-A,-
6171,chrXVI,131966,132416,YPL222W,+
6172,chrXVI,135132,135582,YPL221W,+
6173,chrXVI,136185,136635,YPL220W,+
6174,chrXVI,137878,138328,YPL219W,+
6175,chrXVI,139129,139579,YPL218W,+
6176,chrXVI,139520,139970,YPL217C,-
6177,chrXVI,146779,147229,YPL216W,+
6178,chrXVI,148160,148610,YPL215W,+
6179,chrXVI,148469,148919,YPL214C,-
6180,chrXVI,150980,151430,YPL213W,+
6181,chrXVI,151415,151865,YPL212C,-
6182,chrXVI,153901,154351,YPL211W,+
6183,chrXVI,154096,154546,YPL210C,-
6184,chrXVI,156291,156741,YPL209C,-
6185,chrXVI,159318,159768,YPL208W,+
6186,chrXVI,161991,162441,YPL207W,+
6187,chrXVI,162192,162642,YPL206C,-
6188,chrXVI,163822,164272,YPL205C,-
6189,chrXVI,165410,165860,YPL204W,+
6190,chrXVI,167290,167740,YPL203W,+
6191,chrXVI,167595,168045,YPL202C,-
6192,chrXVI,169670,170120,YPL201C,-
6193,chrXVI,171604,172054,YPL200W,+
6194,chrXVI,171887,172337,YPL199C,-
6195,chrXVI,174243,174693,YPL197C,-
6196,chrXVI,174447,174897,YPL198W,+
6197,chrXVI,175572,176022,YPL196W,+
6198,chrXVI,178759,179209,YPL195W,+
6199,chrXVI,180836,181286,YPL194W,+
6200,chrXVI,182265,182715,YPL193W,+
6201,chrXVI,182555,183005,YPL192C,-
6202,chrXVI,183497,183947,YPL191C,-
6203,chrXVI,185217,185667,YPL190C,-
6204,chrXVI,187969,188419,YPL189C-A,-
6205,chrXVI,190757,191207,YPL189W,+
6206,chrXVI,192300,192750,YPL188W,+
6207,chrXVI,193935,194385,YPL187W,+
6208,chrXVI,194412,194862,YPL186C,-
6209,chrXVI,195298,195748,YPL185W,+
6210,chrXVI,195751,196201,YPL184C,-
6211,chrXVI,199026,199476,YPL183W-A,+
6212,chrXVI,199395,199845,YPL183C,-
6213,chrXVI,203206,203656,YPL182C,-
6214,chrXVI,204712,205162,YPL181W,+
6215,chrXVI,207498,207948,YPL180W,+
6216,chrXVI,209707,210157,YPL179W,+
6217,chrXVI,212434,212884,YPL178W,+
6218,chrXVI,212942,213392,YPL177C,-
6219,chrXVI,215773,216223,YPL176C,-
6220,chrXVI,219851,220301,YPL175W,+
6221,chrXVI,219990,220440,YPL174C,-
6222,chrXVI,223834,224284,YPL173W,+
6223,chrXVI,224253,224703,YPL172C,-
6224,chrXVI,226069,226519,YPL171C,-
6225,chrXVI,228673,229123,YPL170W,+
6226,chrXVI,228799,229249,YPL169C,-
6227,chrXVI,232222,232672,YPL168W,+
6228,chrXVI,232493,232943,YPL167C,-
6229,chrXVI,237542,237992,YPL165C,-
6230,chrXVI,237629,238079,YPL166W,+
6231,chrXVI,239250,239700,YPL164C,-
6232,chrXVI,241563,242013,YPL163C,-
6233,chrXVI,242752,243202,YPL162C,-
6234,chrXVI,244219,244669,YPL161C,-
6235,chrXVI,250084,250534,YPL160W,+
6236,chrXVI,250611,251061,YPL159C,-
6237,chrXVI,251934,252384,YPL158C,-
6238,chrXVI,255503,255953,YPL157W,+
6239,chrXVI,255684,256134,YPL156C,-
6240,chrXVI,257116,257566,YPL155C,-
6241,chrXVI,259614,260064,YPL154C,-
6242,chrXVI,261627,262077,YPL153C,-
6243,chrXVI,264350,264800,YPL152W-A,+
6244,chrXVI,265851,266301,YPL152W,+
6245,chrXVI,265982,266432,YPL151C,-
6246,chrXVI,270641,271091,YPL150W,+
6247,chrXVI,271887,272337,YPL149W,+
6248,chrXVI,272016,272466,YPL148C,-
6249,chrXVI,275517,275967,YPL147W,+
6250,chrXVI,275914,276364,YPL146C,-
6251,chrXVI,277771,278221,YPL145C,-
6252,chrXVI,280713,281163,YPL144W,+
6253,chrXVI,282586,283036,YPL142C,-
6254,chrXVI,282670,283120,YPL143W,+
6255,chrXVI,283364,283814,YPL141C,-
6256,chrXVI,287227,287677,YPL140C,-
6257,chrXVI,289569,290019,YPL139C,-
6258,chrXVI,291137,291587,YPL138C,-
6259,chrXVI,292630,293080,YPL137C,-
6260,chrXVI,296304,296754,YPL136W,+
6261,chrXVI,297578,298028,YPL135C-A,-
6262,chrXVI,297700,298150,YPL135W,+
6263,chrXVI,298471,298921,YPL134C,-
6264,chrXVI,299640,300090,YPL133C,-
6265,chrXVI,302341,302791,YPL132W,+
6266,chrXVI,303760,304210,YPL131W,+
6267,chrXVI,304708,305158,YPL130W,+
6268,chrXVI,305858,306308,YPL129W,+
6269,chrXVI,306043,306493,YPL128C,-
6270,chrXVI,308728,309178,YPL127C,-
6271,chrXVI,312701,313151,YPL126W,+
6272,chrXVI,316209,316659,YPL125W,+
6273,chrXVI,317222,317672,YPL124W,+
6274,chrXVI,317357,317807,YPL123C,-
6275,chrXVI,319025,319475,YPL122C,-
6276,chrXVI,320862,321312,YPL121C,-
6277,chrXVI,323500,323950,YPL120W,+
6278,chrXVI,323676,324126,YPL119C-A,-
6279,chrXVI,324311,324761,YPL119C,-
6280,chrXVI,327315,327765,YPL118W,+
6281,chrXVI,327704,328154,YPL117C,-
6282,chrXVI,331436,331886,YPL116W,+
6283,chrXVI,332000,332450,YPL115C,-
6284,chrXVI,335761,336211,YPL113C,-
6285,chrXVI,336017,336467,YPL114W,+
6286,chrXVI,337336,337786,YPL112C,-
6287,chrXVI,340639,341089,YPL111W,+
6288,chrXVI,340968,341418,YPL110C,-
6289,chrXVI,345080,345530,YPL109C,-
6290,chrXVI,348738,349188,YPL108W,+
6291,chrXVI,349720,350170,YPL107W,+
6292,chrXVI,350094,350544,YPL106C,-
6293,chrXVI,352671,353121,YPL105C,-
6294,chrXVI,357462,357912,YPL104W,+
6295,chrXVI,357587,358037,YPL103C,-
6296,chrXVI,359903,360353,YPL102C,-
6297,chrXVI,361437,361887,YPL101W,+
6298,chrXVI,363057,363507,YPL100W,+
6299,chrXVI,363234,363684,YPL099C,-
6300,chrXVI,364095,364545,YPL098C,-
6301,chrXVI,366149,366599,YPL097W,+
6302,chrXVI,366306,366756,YPL096C-A,-
6303,chrXVI,367696,368146,YPL096W,+
6304,chrXVI,367915,368365,YPL095C,-
6305,chrXVI,369670,370120,YPL094C,-
6306,chrXVI,372571,373021,YPL093W,+
6307,chrXVI,374916,375366,YPL092W,+
6308,chrXVI,376713,377163,YPL091W,+
6309,chrXVI,377018,377468,YPL090C,-
6310,chrXVI,379020,379470,YPL089C,-
6311,chrXVI,382726,383176,YPL088W,+
6312,chrXVI,384194,384644,YPL087W,+
6313,chrXVI,384673,385123,YPL086C,-
6314,chrXVI,393304,393754,YPL085W,+
6315,chrXVI,396371,396821,YPL084W,+
6316,chrXVI,396372,396822,YPL083C,-
6317,chrXVI,398271,398721,YPL082C,-
6318,chrXVI,405892,406342,YPL081W,+
6319,chrXVI,406072,406522,YPL080C,-
6320,chrXVI,407293,407743,YPL079W,+
6321,chrXVI,407653,408103,YPL078C,-
6322,chrXVI,408911,409361,YPL077C,-
6323,chrXVI,411074,411524,YPL076W,+
6324,chrXVI,415230,415680,YPL075W,+
6325,chrXVI,417809,418259,YPL074W,+
6326,chrXVI,418399,418849,YPL073C,-
6327,chrXVI,419706,420156,YPL072W,+
6328,chrXVI,419855,420305,YPL071C,-
6329,chrXVI,422638,423088,YPL070W,+
6330,chrXVI,422643,423093,YPL069C,-
6331,chrXVI,424044,424494,YPL068C,-
6332,chrXVI,425151,425601,YPL067C,-
6333,chrXVI,427403,427853,YPL066W,+
6334,chrXVI,428305,428755,YPL065W,+
6335,chrXVI,428611,429061,YPL064C,-
6336,chrXVI,431117,431567,YPL063W,+
6337,chrXVI,431949,432399,YPL062W,+
6338,chrXVI,433797,434247,YPL061W,+
6339,chrXVI,435470,435920,YPL060W,+
6340,chrXVI,444816,445266,YPL059W,+
6341,chrXVI,445742,446192,YPL058C,-
6342,chrXVI,451421,451871,YPL057C,-
6343,chrXVI,453330,453780,YPL056C,-
6344,chrXVI,453815,454265,YPL055C,-
6345,chrXVI,456314,456764,YPL054W,+
6346,chrXVI,457018,457468,YPL053C,-
6347,chrXVI,459397,459847,YPL052W,+
6348,chrXVI,460209,460659,YPL051W,+
6349,chrXVI,460679,461129,YPL050C,-
6350,chrXVI,462206,462656,YPL049C,-
6351,chrXVI,465434,465884,YPL048W,+
6352,chrXVI,466249,466699,YPL047W,+
6353,chrXVI,466316,466766,YPL046C,-
6354,chrXVI,469452,469902,YPL045W,+
6355,chrXVI,469826,470276,YPL044C,-
6356,chrXVI,471646,472096,YPL043W,+
6357,chrXVI,472940,473390,YPL042C,-
6358,chrXVI,474872,475322,YPL041C,-
6359,chrXVI,475816,476266,YPL040C,-
6360,chrXVI,479825,480275,YPL039W,+
6361,chrXVI,480023,480473,YPL038W-A,+
6362,chrXVI,480829,481279,YPL038W,+
6363,chrXVI,481272,481722,YPL037C,-
6364,chrXVI,485336,485786,YPL036W,+
6365,chrXVI,486464,486914,YPL035C,-
6366,chrXVI,486859,487309,YPL034W,+
6367,chrXVI,487262,487712,YPL033C,-
6368,chrXVI,488787,489237,YPL032C,-
6369,chrXVI,491839,492289,YPL031C,-
6370,chrXVI,494985,495435,YPL030W,+
6371,chrXVI,497424,497874,YPL029W,+
6372,chrXVI,499042,499492,YPL028W,+
6373,chrXVI,500052,500502,YPL027W,+
6374,chrXVI,500320,500770,YPL026C,-
6375,chrXVI,502373,502823,YPL025C,-
6376,chrXVI,503985,504435,YPL024W,+
6377,chrXVI,504103,504553,YPL023C,-
6378,chrXVI,509781,510231,YPL022W,+
6379,chrXVI,511314,511764,YPL021W,+
6380,chrXVI,512213,512663,YPL020C,-
6381,chrXVI,514352,514802,YPL019C,-
6382,chrXVI,518410,518860,YPL018W,+
6383,chrXVI,518634,519084,YPL017C,-
6384,chrXVI,524608,525058,YPL016W,+
6385,chrXVI,525382,525832,YPL015C,-
6386,chrXVI,528596,529046,YPL014W,+
6387,chrXVI,528732,529182,YPL013C,-
6388,chrXVI,533059,533509,YPL012W,+
6389,chrXVI,533426,533876,YPL011C,-
6390,chrXVI,535383,535833,YPL010W,+
6391,chrXVI,535720,536170,YPL009C,-
6392,chrXVI,541690,542140,YPL008W,+
6393,chrXVI,541878,542328,YPL007C,-
6394,chrXVI,547853,548303,YPL006W,+
6395,chrXVI,549956,550406,YPL005W,+
6396,chrXVI,550351,550801,YPL004C,-
6397,chrXVI,553058,553508,YPL003W,+
6398,chrXVI,553136,553586,YPL002C,-
6399,chrXVI,555379,555829,YPL001W,+
6400,chrXVI,557983,558433,YPR001W,+
6401,chrXVI,559585,560035,YPR002W,+
6402,chrXVI,560469,560919,YPR002C-A,-
6403,chrXVI,561404,561854,YPR003C,-
6404,chrXVI,563828,564278,YPR004C,-
6405,chrXVI,565351,565801,YPR005C,-
6406,chrXVI,567074,567524,YPR006C,-
6407,chrXVI,569236,569686,YPR007C,-
6408,chrXVI,574752,575202,YPR008W,+
6409,chrXVI,577073,577523,YPR009W,+
6410,chrXVI,577310,577760,YPR010C,-
6411,chrXVI,582119,582569,YPR010C-A,-
6412,chrXVI,582855,583305,YPR011C,-
6413,chrXVI,584213,584663,YPR012W,+
6414,chrXVI,584260,584710,YPR013C,-
6415,chrXVI,587089,587539,YPR014C,-
6416,chrXVI,590045,590495,YPR015C,-
6417,chrXVI,592085,592535,YPR016C,-
6418,chrXVI,593006,593456,YPR016W-A,+
6419,chrXVI,593215,593665,YPR017C,-
6420,chrXVI,595946,596396,YPR018W,+
6421,chrXVI,599364,599814,YPR019W,+
6422,chrXVI,599957,600407,YPR020W,+
6423,chrXVI,600549,600999,YPR021C,-
6424,chrXVI,603762,604212,YPR022C,-
6425,chrXVI,608642,609092,YPR023C,-
6426,chrXVI,612888,613338,YPR024W,+
6427,chrXVI,613132,613582,YPR025C,-
6428,chrXVI,618664,619114,YPR026W,+
6429,chrXVI,620325,620775,YPR027C,-
6430,chrXVI,624000,624450,YPR028W,+
6431,chrXVI,624163,624613,YPR029C,-
6432,chrXVI,630895,631345,YPR030W,+
6433,chrXVI,633411,633861,YPR031W,+
6434,chrXVI,636906,637356,YPR032W,+
6435,chrXVI,637205,637655,YPR033C,-
6436,chrXVI,640813,641263,YPR034W,+
6437,chrXVI,643056,643506,YPR035W,+
6438,chrXVI,645007,645457,YPR036W,+
6439,chrXVI,645803,646253,YPR036W-A,+
6440,chrXVI,646348,646798,YPR037C,-
6441,chrXVI,646845,647295,YPR038W,+
6442,chrXVI,646997,647447,YPR039W,+
6443,chrXVI,648087,648537,YPR040W,+
6444,chrXVI,649642,650092,YPR041W,+
6445,chrXVI,650335,650785,YPR042C,-
6446,chrXVI,654424,654874,YPR044C,-
6447,chrXVI,654632,655082,YPR043W,+
6448,chrXVI,654993,655443,YPR045C,-
6449,chrXVI,656994,657444,YPR046W,+
6450,chrXVI,658691,659141,YPR047W,+
6451,chrXVI,660774,661224,YPR048W,+
6452,chrXVI,660948,661398,YPR049C,-
6453,chrXVI,664853,665303,YPR050C,-
6454,chrXVI,665284,665734,YPR051W,+
6455,chrXVI,665346,665796,YPR052C,-
6456,chrXVI,665688,666138,YPR053C,-
6457,chrXVI,667138,667588,YPR054W,+
6458,chrXVI,670586,671036,YPR055W,+
6459,chrXVI,671987,672437,YPR056W,+
6460,chrXVI,673146,673596,YPR057W,+
6461,chrXVI,674214,674664,YPR059C,-
6462,chrXVI,674431,674881,YPR058W,+
6463,chrXVI,674620,675070,YPR060C,-
6464,chrXVI,675877,676327,YPR061C,-
6465,chrXVI,677399,677849,YPR062W,+
6466,chrXVI,677514,677964,YPR063C,-
6467,chrXVI,679020,679470,YPR064W,+
6468,chrXVI,680630,681080,YPR065W,+
6469,chrXVI,681762,682212,YPR066W,+
6470,chrXVI,682525,682975,YPR067W,+
6471,chrXVI,682788,683238,YPR068C,-
6472,chrXVI,684386,684836,YPR069C,-
6473,chrXVI,687591,688041,YPR070W,+
6474,chrXVI,688867,689317,YPR071W,+
6475,chrXVI,691538,691988,YPR072W,+
6476,chrXVI,691597,692047,YPR073C,-
6477,chrXVI,692696,693146,YPR074C,-
6478,chrXVI,694838,695288,YPR074W-A,+
6479,chrXVI,695515,695965,YPR075C,-
6480,chrXVI,696500,696950,YPR076W,+
6481,chrXVI,697031,697481,YPR077C,-
6482,chrXVI,697047,697497,YPR078C,-
6483,chrXVI,699768,700218,YPR079W,+
6484,chrXVI,701647,702097,YPR080W,+
6485,chrXVI,701931,702381,YPR081C,-
6486,chrXVI,704040,704490,YPR082C,-
6487,chrXVI,706365,706815,YPR083W,+
6488,chrXVI,708132,708582,YPR084W,+
6489,chrXVI,708275,708725,YPR085C,-
6490,chrXVI,711066,711516,YPR086W,+
6491,chrXVI,711226,711676,YPR088C,-
6492,chrXVI,711324,711774,YPR087W,+
6493,chrXVI,715672,716122,YPR089W,+
6494,chrXVI,716056,716506,YPR091C,-
6495,chrXVI,718334,718784,YPR092W,+
6496,chrXVI,719332,719782,YPR093C,-
6497,chrXVI,720610,721060,YPR094W,+
6498,chrXVI,720937,721387,YPR095C,-
6499,chrXVI,724742,725192,YPR096C,-
6500,chrXVI,728265,728715,YPR097W,+
